prediction,regime,surprise,tick,vector
"[0.534485209837278, 0.5094945178432293, 0.7899905170803675, 0.5676850047763142]",stable,0.1438508613942633,67,"[0.45028173962495166, 0.5214624625511302, 0.9043535739567282, 0.5481733300804729]"
"[0.5304755207795482, 0.5100644199721769, 0.7954363769316227, 0.5667558774098457]",stable,0.10622788012702501,68,"[0.4565544757894797, 0.46933396544545597, 0.8535812659922316, 0.5388230369879682]"
"[0.5271154732799995, 0.5082130356755078, 0.7980793264343777, 0.5654862028452149]",stable,0.01735274049624194,69,"[0.5416865982284403, 0.5111179944064331, 0.7950713071731332, 0.5739309026837197]"
"[0.5277490004516708, 0.5083393382290263, 0.7979485429882367, 0.5658533637077586]",stable,0.07849984045087229,70,"[0.5008541676051661, 0.4535901296368833, 0.8319113710939036, 0.5299654356180805]"
"[0.5266283824163998, 0.5060581212043537, 0.7993636608259728, 0.5643580333706887]",stable,0.08170292697098193,71,"[0.4861149907169225, 0.46292028032310717, 0.8500097468782025, 0.5396976598876141]"
"[0.5250078467484207, 0.5043326075691038, 0.801389504268062, 0.5633716184313656]",stable,0.057005429158638765,72,"[0.5419469679241428, 0.516314459935775, 0.8544578957934772, 0.5650645927735588]"
"[0.5256593514090254, 0.5047934480447449, 0.8034305962498087, 0.5634367328291423]",stable,0.05430439547259633,73,"[0.4961605352693598, 0.47646119442940976, 0.8296886379801706, 0.5392171980779286]"
"[0.5245668026631118, 0.503744105318251, 0.8044031163138962, 0.5625397130235418]",stable,0.0945748710083544,74,"[0.46023577081123296, 0.5614908450206991, 0.8423505870025645, 0.5681279228612066]"
"[0.522269265811259, 0.5058064888790528, 0.8057583831242058, 0.5627392919463156]",stable,0.16252789672269938,75,"[0.40697773237664114, 0.6015444206926056, 0.8686507551687844, 0.5641455216816885]"
"[0.5182936956928239, 0.5091077968726235, 0.8079270856085015, 0.5627877826268456]",stable,0.15617408888956966,76,"[0.4508465221452825, 0.5998455292639988, 0.700399530013, 0.5560266045443998]"
"[0.5160454565745725, 0.512132387952336, 0.8043428337553181, 0.5625624100240975]",stable,0.2295797433807026,77,"[0.5940876159601092, 0.6275278874938791, 0.6291509590718208, 0.6136306551440469]"
"[0.5185629455870092, 0.515854823421418, 0.7986914829590763, 0.5642097727699023]",stable,0.346904687536166,78,"[0.6819072811374212, 0.6184396164152399, 0.5213997081788498, 0.643248511144235]"
"[0.749483188558, 0.6292559573285077, 0.44317179601564877, 0.6402844269820386]",stable,0.06888988487974712,79,"[0.7542583654461313, 0.6723057654163218, 0.489358051768025, 0.6674240240241897]"
"[0.7498505098570871, 0.6325674810275703, 0.4467245849196777, 0.6423720882929733]",stable,0.1444310410546696,80,"[0.6135357138000134, 0.6582229963250171, 0.45681858257615227, 0.6034040534158127]"
"[0.7401137387101533, 0.6344000178345308, 0.447445584752283, 0.639588657230319]",stable,0.24425675727909507,81,"[0.5227545795813336, 0.6791435063939482, 0.42306735074535073, 0.5404923335974628]"
"[0.7256231281015653, 0.6373829170718254, 0.44582036915182083, 0.6329822356547953]",stable,0.3578942833302006,82,"[0.40381648309834356, 0.6902386283095041, 0.4100090327782809, 0.4899695675134426]"
"[0.23922252585234366, 0.6101772247953581, 0.3762757954487557, 0.37381428416019247]",stable,0.26575361060362607,83,"[0.3940090670360821, 0.6632469238294197, 0.533171233707901, 0.5124993111643482]"
"[0.2502787073654678, 0.6139679175835052, 0.3874826124672661, 0.38372035751763217]",stable,0.335554586167468,84,"[0.4322691807644439, 0.644798054010797, 0.6225088063647818, 0.5363261855844502]"
"[0.515866265436304, 0.519884299377336, 0.7931857743155046, 0.5633384106703568]",stable,0.15147169339814825,85,"[0.46275202709791813, 0.6251908106094642, 0.6982485851800595, 0.5678128265891271]"
"[0.5142567430624134, 0.5230754057783096, 0.7903088897962487, 0.5634739990315316]",stable,0.08714372763455318,86,"[0.5024585778504098, 0.5972296635606138, 0.7508903553346656, 0.5835278704116921]"
"[0.5139097382032368, 0.5252564133601422, 0.7891495211356139, 0.564063818778007]",stable,0.19070740244152137,87,"[0.44792228620981694, 0.6247358373379629, 0.6454677763209213, 0.5256662936304788]"
"[0.5120243824319962, 0.5280986826166513, 0.7850443284266225, 0.5629667466309348]",stable,0.27970513249766304,88,"[0.374301191825799, 0.5974462131119662, 0.5664439629419901, 0.4812839201680192]"
"[0.2921422544386374, 0.4730416084181498, 0.6112895148564231, 0.39888393491369006]",stable,0.17090879157977287,89,"[0.3210045491679723, 0.6118195546627649, 0.5255728110523125, 0.44095662566791116]"
"[0.2549937634856348, 0.6138246933887892, 0.3966886257062692, 0.38753610872765076]",stable,0.06580851234159846,90,"[0.26946491428845765, 0.5983853732888631, 0.45703390040017444, 0.4030738469165062]"
"[0.25589821041081123, 0.6128597358825438, 0.40046020537463833, 0.3885072173644542]",stable,0.04329617087359015,91,"[0.2694145243176211, 0.6102967483462703, 0.4413574637969047, 0.3920727494592421]"
